company,adress,lat,lon
cardtronics,"89 The Broadway,WIMBLEDON,UK SW19 1QE",51.41939,-0.2023434
cardtronics,"292 Upper Richmond Road West,London,UK SW14 7JG",51.4643,-0.269138
cardtronics,"335-337 Bromley Road,London,UK SE6 2RP",51.42904,-0.0129418
cardtronics,"231 Western Road,London,UK SW19 2QD",51.41191,-0.1775241
cardtronics,"165 Bowes Road,London,UK N11 2JA",51.61274,-0.1218874
cardtronics,"50 Harrow Road,WEMBLEY,UK HA9 6PL",51.54685,-0.2742932
cardtronics,"1 Great West Road,CHISWICK,UK W4 5QJ",51.4917,-0.2835141
cardtronics,"19-21 Dunfield Road,LONDON,UK SE6 3RW",51.42576,-0.01811967
cardtronics,"15-17 Church Road,London,UK NW4 4EB",51.58978,-0.2251811
cardtronics,"Middlesex University,HENDON,UK NW4 4BD",51.58825,-0.2282562
cardtronics,"27 Roehampton Vale,Roehampton,UK 0SW15",51.4404,-0.2453754
cardtronics,"29 Roehampton Vale,London,UK SW15 3DX",51.44004,-0.2450963
cardtronics,"Gunnersbury Avenue,NORTH EALING,UK W5 4LR",51.50163,-0.2867937
cardtronics,"O/S Park Royal Station,LONDON,UK W5 3EL",51.52679,-0.2849191
cardtronics,"113 Wakefield Street,LONDON,UK E6 1LG",51.53346,0.04542143
cardtronics,"148-150 Green Lanes,London,UK N13 5UN",51.61411,-0.1094013
cardtronics,"Uxbridge Road,UXBRIDGE,UK W5 3NU",51.51025,-0.2883463
cardtronics,"MDX House Middlesex Uni,LONDON,UK NW4 4BT",51.58966,-0.2284166
cardtronics,"137-141 High Road,LONDON,UK N11 1PP",51.61386,-0.1399357
cardtronics,"148 - 150 Green Lanes,LONDON,UK N13 5",51.61463,-0.1094016
cardtronics,"173 Wood Street,LONDON,UK E17 3NU",51.58576,-0.001717513
cardtronics,"164-166 Wood St,London,UK E17 3",51.58713,-0.0037162
cardtronics,"157-159 Wood Street,LONDON,UK E17 3LX",51.58705,-0.00331149
cardtronics,"256 London road,MITCHAM,UK CR4 3HD",51.40659,-0.1644007
cardtronics,"Woodhouse Road,London,UK N12 0LH",51.61221,-0.1595207
cardtronics,"Wood street,London,UK E17 3HX",51.58809,-0.00444541
cardtronics,"5 The Broadway,LONDON,UK N11 3DT",51.61374,-0.1526025
cardtronics,"3 Huxley Parade,LONDON,UK N18 1HY",51.61402,-0.08728885
cardtronics,"76 Fore Street,ENFIELD,UK N18 2FF",51.6108,-0.06511652
cardtronics,"817-823 Forest Road,London,UK E17 4JD",51.59107,-0.008085658
cardtronics,"29-31 Hanger Lane,London,UK W5 3HJ",51.51567,-0.2913328
cardtronics,"Sterling Way,LONDON,UK N18 1QX",51.61308,-0.07431243
cardtronics,"53 Wood Street,WALTHAMSTOW,UK E17 3JX",51.58968,-0.004036246
cardtronics,"Billet Road,Walthamstow,UK E17 5DT",51.60003,-0.02613372
cardtronics,"Banbury Park,Walthamstow,UK E17 5",51.60009,-0.0261377
cardtronics,"1065 London Road,CROYDON,UK CR7 6JG",51.40113,-0.1185041
cardtronics,"374 Bowes Road,LONDON,UK N11 1AH",51.61639,-0.1356193
cardtronics,"102 Somerset Road,London,UK N18 1HG",51.6129,-0.07094808
cardtronics,"43 Friern Barnet Road,London,UK N11 1NE",51.61621,-0.14283
cardtronics,"83 Ridgway,LONDON,UK SW19 4ST",51.42096,-0.2201874
cardtronics,"1 Sidcup Road,LONDON,UK SE12 8BL",51.45184,0.02882512
cardtronics,"45-51 Woodhouse Road,London,UK N12 9ET",51.61209,-0.1727223
cardtronics,"45 - 51 Woodhouse Road,London,UK N12 9",51.61217,-0.1729116
cardtronics,"10 STATION PARADE,RICHMOND,UK TW9 3PS",51.47739,-0.2862149
cardtronics,"411 Bromley Road,BROMLEY,UK BR1 4PJ",51.42596,-0.005555716
cardtronics,"411 Bromley Road,BROMLEY,UK BR1 4PJ",51.42596,-0.005555716
cardtronics,"273 Ballards Lane,FINCHLEY,UK N12 8NR",51.61134,-0.1798368
cardtronics,"316 Ballards Lane,LONDON,UK N12 0EY",51.61176,-0.1781162
cardtronics,"229 Nether Street,WEST FINCHLEY,UK N3 1NT",51.60921,-0.1889045
cardtronics,"Oakleigh Road South,LONDON,UK N11 1NH",51.61733,-0.1423108
cardtronics,"22-24 Lower Richmond Road,Richmond,UK TW9 4LJ",51.46828,-0.282007
cardtronics,"356 Verdant Lane,LONDON,UK SE6 1TP",51.43394,0.009109925
cardtronics,"Brook House,SHOOTERS HILL,UK SE18 4LP",51.47246,0.04697698
cardtronics,"16 South Lodge Avenue,MITCHAM,UK CR4 1LU",51.39976,-0.1327621
cardtronics,"1 KENDAL PARADE,LONDON,UK N18 1ND",51.61669,-0.08561021
cardtronics,"70-72 Elmers End Road,London,UK SE20 7UX",51.40603,-0.05770718
cardtronics,"223 High Street,LONDON,UK E6 1JG",51.53957,0.05074797
cardtronics,"137 Dollis Road,LONDON,UK NW7 1JX",51.60462,-0.206174
cardtronics,"400-403 High Street,BRENTFORD,UK TW8 0DU",51.48795,-0.2923447
cardtronics,"6 Glover Drive,LONDON,UK N18 3HF",51.60991,-0.04851656
cardtronics,"445-453 Bromley Road,BROMLEY,UK BR1 4PH",51.42514,-0.004137088
cardtronics,"171 Church Lane,London,UK NW9 8JS",51.57362,-0.2625161
cardtronics,"230 Chingford Road,WALTHAMSTOW,UK E17 5AL",51.59835,-0.01504906
cardtronics,"88-94 High Street South,London,UK E6 3RL",51.52697,0.05599076
cardtronics,"88-94 High St South,East Ham,UK E6 3R",51.52702,0.0560057
cardtronics,"5 Royal Parade,LONDON,UK W5 1ET",51.52945,-0.2931872
cardtronics,"166-168 Chestnut Grove,MITCHAM,UK CR4 1RB",51.39867,-0.1332054
cardtronics,"409 - 419 High Street North,EAST HAM,UK E12 6TL",51.54622,0.04861945
cardtronics,"STADIUM Road,WOOLWICH,UK 0SE18",51.4796,0.052797
cardtronics,"219 High Street South,LONDON,UK E6 3PD",51.52462,0.05749591
cardtronics,"376 High Street North,MANOR PARK,UK E12 6RH",51.54592,0.04926442
cardtronics,"399 Holmesdale Road,SOUTH NORWOOD,UK SE25 6BS",51.40099,-0.07788543
cardtronics,"4 Frances Street,LONDON,UK SE18 5EF",51.48778,0.05626581
cardtronics,"Brigstock Road,THORNTON HEATH,UK CR7 8RX",51.39843,-0.1004094
cardtronics,"16 North Circular Road,CHINGFORD,UK E4 8TX",51.60471,-0.02799891
cardtronics,"24 Downham Way,BROMLEY,UK BR1 5NX",51.42446,-0.002436198
cardtronics,"48 THE MALL,EALING,UK W5 3TJ",51.51327,-0.2981947
cardtronics,"904 London Road,THORNTON HEATH,UK CR7 7PE",51.39717,-0.1154094
cardtronics,"Westgate,London,UK W5 1UA",51.53126,-0.2957105
cardtronics,"Engineers Way,WEMBLEY,UK HA9 0FJ",51.55893,-0.2814231
cardtronics,"60 The Mall,LONDON,UK W5 3TA",51.51381,-0.3000267
cardtronics,"546-550 Westhorne Ave,London,UK SE9 6DR",51.45573,0.04100905
cardtronics,"426-428 Whitehorse Road,THORNTON HEATH,UK CR7 8SB",51.39699,-0.09241343
cardtronics,"2-6 Clayponds Lane,BRENTFORD,UK TW8 0BL",51.48862,-0.2979085
cardtronics,"1 Neeld Parade,WEMBLEY,UK HA9 6QU",51.55353,-0.2863596
cardtronics,"MITCHAM,UK CR4 4BE",51.40011,-0.1693724
cardtronics,"8-10 Pier Parade,LONDON,UK E16 2LJ",51.50089,0.06269489
cardtronics,"Wembley Park Boulevard,WEMBLEY,UK HA9 0TG",51.55726,-0.2837796
cardtronics,"Wembley Park Boulevard,WEMBLEY,UK HA9 0TG",51.55726,-0.2837796
cardtronics,"269 Fore Street,LONDON,UK N18 2TY",51.61708,-0.06401446
cardtronics,"2-4 Varley Parade,COLINDALE,UK NW9 6RR",51.5873,-0.2508795
cardtronics,"2 The Pavement,LONDON,UK W5 4NG",51.49913,-0.300463
cardtronics,"12 Station Parade,LONDON,UK E11 1QF",51.58147,0.02143776
cardtronics,"1 Southend Road,Beckenham,UK BR3 1SD",51.41215,-0.02401219
cardtronics,"29 High Street,LONDON,UK E11 2AA",51.57964,0.02434086
cardtronics,"87 High Street,London,UK E11 2AE",51.57819,0.02622732
cardtronics,"2 Langstone Way,LONDON,UK NW7 1GU",51.60764,-0.2104488
cardtronics,"110 Browning Road,London,UK E12 6RD",51.54437,0.05512013
cardtronics,"Lower Mortlake Road,RICHMOND,UK TW9 2LL",51.46761,-0.2893808
cardtronics,"135 Wembley Park Drive,LONDON,UK HA9 8HQ",51.56213,-0.2814203
cardtronics,"127 Wembley Park,LONDON,UK HA9 8HQ",51.56213,-0.2814203
cardtronics,"51 Montagu Road,LONDON,UK N18 2LX",51.61544,-0.05215514
cardtronics,"18-20 Station Road,South Norwood,UK SE25 5AJ",51.39773,-0.0765651
cardtronics,"4-6 University Way,LONDON,UK E16 2RD",51.50734,0.06479127
cardtronics,"4-6 University Way,LONDON,UK E16 2RD",51.50734,0.06479127
cardtronics,"Next to Tesco,EALING,UK W5 5JY",51.51274,-0.3029802
cardtronics,"North Building,EALING,UK W5 5RF",51.50656,-0.3033894
cardtronics,"Cannon Hill,LONDON,UK N14 6LG",51.62381,-0.1227934
cardtronics,"110 Raglan Court,WEMBLEY,UK HA9 0RG",51.56039,-0.2840263
cardtronics,"112 Hare Street,London,UK SE18 6LZ",51.49323,0.06387064
cardtronics,"Norwood Junction Station (Cash Score),LONDON,UK SE25 5AG",51.3973,-0.07554013
cardtronics,"231, Edgware road,LONDON,UK NW9 6LU",51.58833,-0.2528287
cardtronics,"67 Browning Road,LONDON,UK E12 6RA",51.5457,0.05693082
cardtronics,"339 Hall Lane,London,UK E4 8QE",51.61044,-0.0302598
cardtronics,"9 Albany Parade,BRENTFORD,UK TW8 0JW",51.48574,-0.3006644
cardtronics,"30 Park Avenue,LONDON,UK E6 2SP",51.53283,0.06279118
cardtronics,"1 Bradymead,LONDON,UK E6 6WN",51.51302,0.06676367
cardtronics,"128 MORDEN ROAD,Mitcham,UK CR4 4DB",51.3998,-0.1800878
cardtronics,"276-288 Kingston Road,London,UK SW20 8LX",51.40917,-0.2129897
cardtronics,"5 Glenmore Parade,WEMBLEY,UK HA0 4PJ",51.54198,-0.2973721
cardtronics,"25 The Green,EALING,UK W5 5DA",51.51096,-0.3051659
cardtronics,"12-14 Burnside Avenue,LONDON,UK E4 8YJ",51.60862,-0.02323853
cardtronics,"537 Barking Road,London,UK E6 2LW",51.53414,0.06329896
cardtronics,"290 Ealing Road,WEMBLEY,UK HA0 4LL",51.54162,-0.2980729
cardtronics,"49A London Road,MORDEN,UK SM4 5HT",51.40246,-0.1931581
cardtronics,"431-435 Downham Way,Bromley,UK BR1 5HR",51.42738,0.01385639
cardtronics,"291 Croydon Road,BECKENHAM,UK BR3 3PR",51.40571,-0.03341535
cardtronics,"415b London Road,MITCHAM,UK CR4 4BJ",51.39748,-0.172807
cardtronics,"Tudor Parade,London,UK SE9 6SX",51.45852,0.04964019
cardtronics,"1 LESLIE SMITH SQUARE,WOOLWICH,UK SE18 4DW",51.48047,0.06259422
cardtronics,"77 Thornton Road,THORNTON HEATH,UK CR7 6BD",51.39232,-0.1164364
cardtronics,"o/s pc additions South Ealing Road,LONDON,UK W5 4QP",51.49841,-0.3056195
cardtronics,"o/s 53 Well Hall Road,Greenwich,UK SE9 6SZ",51.45789,0.04969984
cardtronics,"89 South Ealing Road,London,UK W5 4QS",51.49933,-0.3058974
cardtronics,"The Dome,Brentford,UK TW8 9AD",51.49162,-0.3045614
cardtronics,"234 South Ealing Road,EALING,UK W5 4RP",51.49466,-0.3056246
cardtronics,"142 South Ealing Road,LONDON,UK W5 4QJ",51.49961,-0.3064731
cardtronics,"Kingston Road,LONDON,UK SW20 8LR",51.40836,-0.2156771
cardtronics,"299 Hall Lane,CHINGFORoad,UK E4 8N",51.6126,-0.0303844
cardtronics,"177 Montagu Road,LONDON,UK N18 2NA",51.61845,-0.0508153
cardtronics,"123-127 Portland Road,London,UK SE25 4UX",51.39592,-0.06840613
cardtronics,"202 Winchester Road,London,UK E4 9JP",51.60202,-0.003569198
cardtronics,"268 Kingsbury Road,LONDON,UK NW9 0BT",51.58407,-0.2646361
cardtronics,"15 Newmarket Green,LONDON,UK SE9 5ER",51.4456,0.04040527
cardtronics,"Baring Road,LONDON,UK SE12 0DZ",51.43013,0.0215556
cardtronics,"53 Shooters Hill,London,UK SE18 3RL",51.47054,0.0603526
cardtronics,"299 Hall Lane,CHINGFORD,UK E4 8NU",51.61318,-0.02948675
cardtronics,"158-170 Well Hall Road,London,UK SE9 6SP",51.45661,0.05111623
cardtronics,"Perceval House,EALING,UK W5 2HL",51.51326,-0.3088876
cardtronics,"194 Herbert Road,LONDON,UK SE18 3PZ",51.47718,0.06417856
cardtronics,"Woolwich New Road,LONDON,UK SE18 6EU",51.49,0.06902836
cardtronics,"Woolwich Arsenal Railway Station,London,UK SE18 6EU",51.49,0.06902836
cardtronics,"1 Chingford Mount Road,WALTHAM FOREST,UK E4 8LU",51.60972,-0.01796628
cardtronics,"377-385 Fore Street,LONDON,UK N9 0NR",51.62231,-0.06183615
cardtronics,"893-903 Romford Road,LONDON,UK E12 5JT",51.55433,0.05768543
cardtronics,"PCO St Helier Avenue,MORDEN,UK SM4 6HY",51.39775,-0.1862251
cardtronics,"702 Mitcham Road,CROYDON,UK CR0 3AB",51.39014,-0.1320107
cardtronics,"48 Central Road,Morden,UK SM4 5RT",51.39814,-0.188969
cardtronics,"Unit 4,WEMBLEY,UK HA0 4YA",51.55082,-0.2982932
cardtronics,"1 SALCOMBE GARDENS,MILL HILL,UK NW7 2NU",51.60944,-0.2220535
cardtronics,"Worple Road,London,UK SW20 8RE",51.41087,-0.2281547
cardtronics,"Well Hall Road,LONDON,UK SE9 6SL",51.45418,0.05183413
cardtronics,"Well Hall Road,London,UK SE9 6SL",51.45418,0.05183413
cardtronics,"14 Plumstead Road,London,UK SE18 7BZ",51.49086,0.0714847
cardtronics,"Amigo Shop, Mayday Hospital,THORNTON HEATH,UK CR7 7YE",51.38908,-0.1087567
cardtronics,"121-123 Croydon Road,BECKENHAM,UK BR3 3RA",51.39877,-0.04228641
cardtronics,"15 Bromley Road,BECKENHAM,UK BR3 5NT",51.40697,-0.0166349
cardtronics,"9/15 Herbert Road,London,UK 0SE18",51.48111,0.0697466
cardtronics,"9-15 Herbert Road,London,UK SE18 3TB",51.48103,0.0697383
cardtronics,"Bishopsford Road,Morden,UK SM4 6AP",51.39325,-0.174856
cardtronics,"14 Well Hall Road,,LONDON,UK SE9 6SF",51.45153,0.0524218
cardtronics,"10-12 Church Street,LONDON,UK N9 9DX",51.62506,-0.06161405
cardtronics,"38 Selhurst Road,Selhurst,UK SE25 5QF",51.38883,-0.09036601
cardtronics,"68-74 Coombe Lane,London,UK SW20 0AX",51.40957,-0.232328
cardtronics,"117 Whitehorse Road,Croydon,UK CR0 2LG",51.38774,-0.09680609
cardtronics,"London Road,Barking,UK IG11 8BU",51.53834,0.07166714
cardtronics,"Studley Drive,ILFORD,UK IG4 5AH",51.57511,0.04644632
cardtronics,"96 - 122 Uxbridge Road,West Ealing,UK W13 8RA",51.51184,-0.3153294
cardtronics,"Woodford New Road,LONDON,UK E18 2QD",51.59966,0.01349455
cardtronics,"4-10 Sheen Road,Richmond,UK TW9 1AE",51.46229,-0.3014163
cardtronics,"Barnfield Road,London,UK W5 1QX",51.52606,-0.3144908
cardtronics,"202 Bromley Road,BECKENHAM,UK BR3 6PG",51.40638,-0.01035722
cardtronics,"107-109 Pitshanger Lane,London,UK W5 1RH",51.52568,-0.3146724
cardtronics,"187 Town Road,LONDON,UK N9 0HL",51.62403,-0.04877174
cardtronics,"100-104 Crown Lane,LONDON,UK N14 5EN",51.6319,-0.128583
cardtronics,"55-57 George Lane,South Woodford,UK E18 1JJ",51.5915,0.0279692
cardtronics,"100/102 GEORGE LANE,SOUTH WOODFORD,UK E18 1JJ",51.5915,0.0279692
cardtronics,"92-96 High Road,London,UK E18 2NA",51.59523,0.02246865
cardtronics,"2B Foxcroft Road,LONDON,UK SE18 3DB",51.47133,0.06970677
cardtronics,"122 Uxbridge Road,WEST EALING,UK W13 8",51.51125,-0.3171701
cardtronics,"325 Robin Hood Way,LONDON,UK SW20 0AB",51.41695,-0.2509879
cardtronics,"21 Mottingham Road,MOTTINGHAM,UK SE9 4QN",51.43779,0.04308914
cardtronics,"35-41 London Road,BRENTFORD,UK TW8 8JB",51.48216,-0.3127454
cardtronics,"Boston Manor Road,Brentford,UK TW8 9JQ",51.49015,-0.3153507
cardtronics,"1182 - 1202 High Road,WHETSTONE,UK N20 0LH",51.62786,-0.1744773
cardtronics,"470 Larkshall Road,London,UK E4 9HH",51.60886,-0.001089132
cardtronics,"129 Burnt Ash Lane,Bromley,UK BR1 5AJ",51.42103,0.02108373
cardtronics,"54 Manmarth Road,LONDON,UK N9 0LR",51.62642,-0.05373147
cardtronics,"1st Floor Hilton London Syon Park,BRENTFORD,UK TW8 8JF",51.4776,-0.3123496
cardtronics,"Watford Way (A1),MILL HILL,UK NW7 2ET",51.60746,-0.2420133
cardtronics,"525-527 Kingsbury Road,London,UK NW9 9EG",51.58482,-0.2785858
cardtronics,"134 Hertford Road,Edmonton,UK N9 7HL",51.62791,-0.05582199
cardtronics,"421 Edgware Road,London,UK NW9 0HS",51.59636,-0.2632159
cardtronics,"84 Belgrave Road,ILFORD,UK IG1 3AL",51.56245,0.06331123
cardtronics,"278 - 280 Court Road,MOTTINGHAM,UK SE9 4TU",51.43652,0.04541476
cardtronics,"215-221 Preston Road,Wembley,UK HA9 8NF",51.57068,-0.2950873
cardtronics,"2 Alexandria Road,London,UK W13 0NL",51.51299,-0.3213877
cardtronics,"O/S 13-13a Brewery Road,LONDON,UK SE18 7PS",51.48618,0.08025681
cardtronics,"160 - 168 Plumstead Common Road,London,UK SE18 2UL",51.48075,0.07854655
cardtronics,"27 - 29 Woodside Green,SOUTH NORWOOD,UK SE25 5EY",51.38625,-0.07137503
cardtronics,"63-65 Bounces Road,LONDON,UK N9 8JE",51.62848,-0.05253947
cardtronics,"1 Whinchat Road,LONDON,UK SE28 0DZ",51.49401,0.08278006
cardtronics,"136 Winchester Road,London,UK N9 9EF",51.63105,-0.06508093
cardtronics,"336 Ilford Lane,Ilford,UK IG1 2LT",51.54909,0.07511327
cardtronics,"318 Ilford Lane,ILFORD,UK IG1 2LT",51.54909,0.07511327
cardtronics,"200 Ilford Lane,ILFORD,UK IG1 2LW",51.5508,0.07418762
cardtronics,"231 Bounces Road,LONDON,UK N9 8LP",51.62806,-0.04623428
cardtronics,"38 Spring Lane,LONDON,UK SE25 4SU",51.38637,-0.06325271
cardtronics,"221 Ilford Lane,ILFORD,UK IG1 2RZ",51.55156,0.07438371
cardtronics,"273-275 Ilford Lane,IILFORD,UK IG1 2SD",51.55025,0.07511997
cardtronics,"433 Ilford Lane,Essex,UK IG1 2PG",51.5443,0.07813088
cardtronics,"97 Farwig Lane,Bromley,UK BR1 3RE",51.41122,0.01270438
cardtronics,"Cranbrook Road,ILFORD,UK IG1 4DU",51.55887,0.06989958
cardtronics,"141 Plumstead Road,LONDON,UK SE18 7DY",51.49013,0.08386207
cardtronics,"166 Upper Elmers End Road,Beckenham,UK BR3 3DY",51.39148,-0.03885108
cardtronics,"Shortlands Road,Bromley,UK BR2 0JA",51.40584,0.001865058
cardtronics,"229-231 Cranbrook Road,LONDON,UK IG1 4TD",51.56316,0.06726622
cardtronics,"196-212 Plumstead Common Road,London,UK SE18 2RS",51.48038,0.0812661
cardtronics,"551 Sidcup Road,London,UK SE9 3AF",51.43813,0.05208893
cardtronics,"201-203 Hertford Road,LONDON,UK N9 7EP",51.63116,-0.05569781
cardtronics,"o/s 386 Catch A Tan,CARSHALTON,UK SM5 1HP",51.3849,-0.1728784
cardtronics,"Bury Street West,LONDON,UK N9 9JJ",51.6341,-0.07101393
cardtronics,"113 Green Lane,MORDEN,UK SM4 6SE",51.39001,-0.1972368
cardtronics,"Valley Park Purley Way,CROYDON,UK CR0 4UZ",51.37983,-0.1238668
cardtronics,"28 Conway Road,LONDON,UK SE18 1AH",51.48719,0.08642192
cardtronics,"61 Lower Addiscombe Road,Croydon,UK CR0 6PQ",51.38071,-0.0879135
cardtronics,"3 Mitcham Road,CROYDON,UK CR0 3RU",51.37911,-0.1111588
cardtronics,"7-10 Silkstream Parade, Watling Ave,EDGWARE,UK HA8 0EJ",51.60292,-0.2635294
cardtronics,"168 Broadway,LONDON,UK W13 0TL",51.50988,-0.3278849
cardtronics,"Western Avenue,GREENFORD,UK UB6 8TF",51.53318,-0.3243199
cardtronics,"o/s 5 Watling Avenue,EDGEWARE,UK HA8 0LQ",51.60118,-0.2667904
cardtronics,"77 Longbridge Road,BARKING,UK IG11 8TG",51.54131,0.08388826
cardtronics,"17 Beehive Lane,ILFORD,UK IG1 3RG",51.5729,0.06387056
cardtronics,"110 Beehive Lane,Ilford,UK IG4 5EF",51.57772,0.05979548
cardtronics,"130 CHERRY ORCHARD ROAD,CROYDON,UK CR0 6BB",51.3796,-0.08742248
cardtronics,"219 HIGH ROAD,ILFORD,UK IG1 1LX",51.55963,0.07562445
cardtronics,"350-352 Richmond Road,TWICKENHAM,UK TW1 2DU",51.45481,-0.311484
cardtronics,"135 Ley Street,ILFORD,UK IG1 4BH",51.56125,0.0755891
cardtronics,"66 Kimmeridge Road,MOTTINGHAM,UK SE9 4EB",51.42685,0.04655898
cardtronics,"60 Kimmeridge Road,London,UK SE9 4EB",51.42685,0.04655898
cardtronics,"329 Hertford Road,EDMONTON,UK N9 7ET",51.63441,-0.05329876
cardtronics,"118/122 Orchard Way,Croydon,UK CR0 7NN",51.38612,-0.04017788
cardtronics,"124 Windermere Avenue,WEMBLEY,UK HA9 8RB",51.571,-0.308133
cardtronics,"7-8 Valley Side Parade,LONDON,UK E4 8AJ",51.62705,-0.02014451
cardtronics,"25 THE MARKET,CARSHALTON,UK SM5 1AG",51.38305,-0.1884841
cardtronics,"6/6A Lansdowne Road,Croydon,UK CR0 2BX",51.37655,-0.0961041
cardtronics,"Peterwood Way,Sussex,UK CR0 4UQ",51.37574,-0.1239648
cardtronics,"21 Woodford Avenue,Ilford,UK IG2 6UF",51.57725,0.06523565
cardtronics,"Hatch Lane,LONDON,UK E4 6LP",51.6184,0.003845064
cardtronics,"o/s 14-15 North Parade,EDGWARE,UK HA8 5QH",51.59812,-0.2785855
cardtronics,"203 Deansbrook Road,EDGWARE,UK HA8 9BU",51.61053,-0.2581615
cardtronics,"193 BURNT OAK BROADWAY,LONDON,UK HA8  5EH",51.60316,-0.2710585
cardtronics,"32 Woodford Avenue,ILFORD,UK IG2 6XQ",51.57827,0.06476835
cardtronics,"300 Grand Drive,London,UK SW20 9NQ",51.39202,-0.222667
cardtronics,"882 Great West Road,Isleworth,UK TW7 5NG",51.48321,-0.3297514
cardtronics,"154 Watford Road,WEMBLEY,UK HA0 3HF",51.55907,-0.3184283
cardtronics,"Studley Grange,London,UK W7 3QJ",51.50439,-0.333812
cardtronics,"190-214 Plumstead High Street,LONDON,UK SE18 1JH",51.48692,0.09372927
cardtronics,"O/S Queensbury Station,EDGWARE,UK HA8 5NP",51.59443,-0.2856537
cardtronics,"Links Way,Beckenham,UK BR3 3DG",51.38795,-0.02476585
cardtronics,"315 High Road,ILFORD,UK IG1 1NR",51.56062,0.0808713
cardtronics,"1 MALTON STREET,LONDON,UK SE18 2EH",51.47912,0.09211666
cardtronics,"16 Hatch Lane,London,UK E4 6LQ",51.61906,0.006278715
cardtronics,"Bromley,BROMLEY,UK BR1 1DN",51.40384,0.01660124
cardtronics,"High Street,BROMLEY,UK BR1 1DN",51.40384,0.01660124
cardtronics,"Bromley,BROMLEY,UK BR1 1DN",51.40384,0.01660124
cardtronics,"High Street,BROMLEY,UK BR1 1DN",51.40384,0.01660124
cardtronics,"Shannon Corner,NEW MALDEN,UK KT3 6HF",51.39868,-0.2436538
cardtronics,"George Street,CROYDON,UK CR0 1LF",51.37492,-0.09286431
cardtronics,"George Street,CROYDON,UK CR0 1LF",51.37492,-0.09286431
cardtronics,"George Street,CROYDON,UK CR0 1LF",51.37492,-0.09286431
cardtronics,"George Street,CROYDON,UK CR0 1LF",51.37492,-0.09286431
cardtronics,"33 South Street,Isleworth,UK TW7 7AL",51.4682,-0.3264724
cardtronics,"10 Court Parade,HARROW,UK HA0 3HU",51.56226,-0.3195425
cardtronics,"86-88, Church Street,CROYDON,UK CR0 1RB",51.37361,-0.1030768
cardtronics,"35 Beddington Lane,CROYDON,UK CR0 4TJ",51.37334,-0.1319542
cardtronics,"137 - 139 Gordon Road,Ilford,UK IG1 2XT",51.55325,0.08778046
cardtronics,"99 Greenford Avenue,London,UK W7 1HA",51.51605,-0.3373921
cardtronics,"129 Burnt Oak Broadway,Edgware,UK HA8 0AR",51.60631,-0.2728965
cardtronics,"O/S John Warren Bookmaker,NEW MALDEN,UK KT3 6NB",51.39422,-0.2386332
cardtronics,"233 East Barnet Road,Barnet,UK EN4 8SS",51.64307,-0.1640946
cardtronics,"48 High Street,CROYDON,UK CR0 1YB",51.37246,-0.1005992
cardtronics,"291 Bexley Road,LONDON,UK SE9 2NL",51.45304,0.08195999
cardtronics,"357 Chigwell Road,WOODFORD BRIDGE,UK IG8 8PE",51.60114,0.04438464
cardtronics,"412 Kenton Road,London,UK HA3 9DW",51.58729,-0.3001769
cardtronics,"Green Wrythe Lane,CARSHALTON,UK SM5 2DR",51.37532,-0.1695372
cardtronics,"370-380 Footscray Road,London,UK SE9 2AA",51.43858,0.07070748
cardtronics,"47a Stonecot Hill,SUTTON,UK SM3 9HH",51.38431,-0.2127889
cardtronics,"30 FAIRCROSS PARADE,BARKING,UK IG11 8UW",51.54577,0.09457856
cardtronics,"34-36 Faircross Parade,Barking,UK IG11 8UW",51.54577,0.09457856
cardtronics,"580 Hertford Road,LONDON,UK N9 8AH",51.63959,-0.04754108
cardtronics,"3-5 Leighton Road,Enfield,UK EN1 1XH",51.64305,-0.06613052
cardtronics,"115 Great Cambridge Road,Enfield,UK EN1 1JD",51.64236,-0.06136313
cardtronics,"98 - 100 Horsenden Lane North,Greenford,UK UB6 7QH",51.55019,-0.3309402
cardtronics,"123-125 Wrythe Lane,Carshalton,UK SM5 2RU",51.37573,-0.1776809
cardtronics,"162 BEXLEY ROAD,ELTHAM,UK SE9 2PH",51.45015,0.08189497
cardtronics,"152-154 Bexley Road,LONDON,UK SE9 2PH",51.45015,0.08189497
cardtronics,"67 Bramley Road,LONDON,UK N14 4EY",51.64688,-0.1343594
cardtronics,"327-331 Greenford Avenue,London,UK W7 1JH",51.52239,-0.3399985
cardtronics,"327 - 331 GreenfoRoad Avenue,London,UK W7 1J",51.52275,-0.3401714
cardtronics,"133-135 Widmore Road,BROMLEY,UK BR1 3AX",51.4066,0.0310028
cardtronics,"133-135 Widmore Road,BROMLEY,UK BR1 3AX",51.4066,0.0310028
cardtronics,"5-15 High Street,ENFIELD,UK EN3 4EJ",51.64025,-0.04725146
cardtronics,"5-15 High Street,ENFIELD,UK EN3 4EJ",51.64025,-0.04725146
cardtronics,"45 Masons Hill,Bromley,UK BR2 9HD",51.39894,0.01818171
cardtronics,"O/S 147 Hale Lane,EDGWARE,UK HA8 9QW",51.61673,-0.2611182
cardtronics,"130 Hale Lane,EDGEWARE,UK HA8 9RZ",51.6172,-0.2610026
cardtronics,"113 - 117 Wrythe Lane,Carshalton,UK SM5 2RR",51.37395,-0.1767388
cardtronics,"3 Wickham Lane,London,UK SE2 0XJ",51.48507,0.1026191
cardtronics,"189 Bramley Road,LONDON,UK N14 4XA",51.64886,-0.1290734
